country,year,records
ROU,2006,9802
ROU,2007,13453
ROU,2008,13410
ROU,2009,18528
ROU,2010,15225
ROU,2011,13940
ROU,2012,20231
ROU,2013,22086
ROU,2014,25476
ROU,2015,23541
ROU,2016,38407
ROU,2017,50002
ROU,2018,74477
ROU,2019,102628
ROU,2020,95858
ROU,2021,94087
ROU,2022,105103
ROU,2023,134478
ROU,2024,185616
ROU,2025,77888
RUS,1960,18544
RUS,1961,22689
RUS,1962,15167
RUS,1963,15070
RUS,1964,19018
RUS,1965,19808
RUS,1966,23123
RUS,1967,22605
RUS,1968,19140
RUS,1969,22209
RUS,1970,25741
RUS,1971,27326
RUS,1972,35630
RUS,1973,34583
RUS,1974,39688
RUS,1975,35882
RUS,1976,37241
RUS,1977,37610
RUS,1978,40651
RUS,1979,41260
RUS,1980,32987
RUS,1981,33421
RUS,1982,34049
RUS,1983,38692
RUS,1984,31963
RUS,1985,32285
RUS,1986,31376
RUS,1987,47621
RUS,1988,61156
RUS,1989,33563
RUS,1990,83413
RUS,1991,51927
RUS,1992,85841
RUS,1993,104324
RUS,1994,84168
RUS,1995,63897
RUS,1996,77019
RUS,1997,79763
RUS,1998,92253
RUS,1999,71757
RUS,2000,82401
RUS,2001,96915
RUS,2002,69281
RUS,2003,101564
RUS,2004,163266
RUS,2005,86959
RUS,2006,113202
RUS,2007,129094
RUS,2008,123577
RUS,2009,155403
RUS,2010,216189
RUS,2011,166806
RUS,2012,201217
RUS,2013,181964
RUS,2014,246399
RUS,2015,256880
RUS,2016,328362
RUS,2017,314801
RUS,2018,477828
RUS,2019,743039
RUS,2020,1267083
RUS,2021,1555401
RUS,2022,1749230
RUS,2023,2060791
RUS,2024,2168160
RUS,2025,1940189
RWA,1960,2433
RWA,1961,1300
RWA,1962,684
RWA,1963,315
RWA,1964,140
RWA,1965,96
RWA,1966,429
RWA,1967,431
RWA,1968,397
RWA,1969,1795
RWA,1970,2055
RWA,1971,3551
RWA,1972,4937
RWA,1973,900
RWA,1974,7085
RWA,1975,2490
RWA,1976,945
RWA,1977,357
RWA,1978,2826
RWA,1979,2569
RWA,1980,2663
RWA,1981,2932
RWA,1982,2990
RWA,1983,150
RWA,1984,1029
RWA,1985,2706
RWA,1986,1014
RWA,1987,922
RWA,1988,1347
RWA,1989,700
RWA,1990,1725
RWA,1991,661
RWA,1992,129
RWA,1993,299
RWA,1994,50
RWA,1995,12
RWA,1996,29
RWA,1997,14
RWA,1998,36
RWA,1999,625
RWA,2000,131
RWA,2001,120
RWA,2002,77
RWA,2003,650
RWA,2004,115
RWA,2005,1307
RWA,2006,502
RWA,2007,5972
RWA,2008,391
RWA,2009,7022
RWA,2010,4840
RWA,2011,4359
RWA,2012,3801
RWA,2013,4607
RWA,2014,3543
RWA,2015,5712
RWA,2016,9123
RWA,2017,9072
RWA,2018,32860
RWA,2019,31205
RWA,2020,25888
RWA,2021,29701
RWA,2022,52964
RWA,2023,84164
RWA,2024,117047
RWA,2025,4364
SAU,1960,107
SAU,1961,213
SAU,1962,437
SAU,1963,180
SAU,1964,1012
SAU,1965,175
SAU,1966,316
SAU,1967,307
SAU,1968,640
SAU,1969,300
SAU,1970,434
SAU,1971,384
SAU,1972,960
SAU,1973,148
SAU,1974,756
SAU,1975,1054
SAU,1976,1244
SAU,1977,977
SAU,1978,1392
SAU,1979,1066
SAU,1980,2108
SAU,1981,2786
SAU,1982,3855
SAU,1983,3431
SAU,1984,2285
SAU,1985,2817
SAU,1986,3841
SAU,1987,5680
SAU,1988,1044
SAU,1989,983
SAU,1990,664
SAU,1991,1148
SAU,1992,3329
SAU,1993,1481
SAU,1994,485
SAU,1995,1385
SAU,1996,126
SAU,1997,207
SAU,1998,1179
SAU,1999,4247
SAU,2000,3472
SAU,2001,2058
SAU,2002,2238
SAU,2003,140
SAU,2004,77
SAU,2005,92
SAU,2006,245
SAU,2007,194
SAU,2008,222
SAU,2009,3332
SAU,2010,28885
SAU,2011,5279
SAU,2012,8780
SAU,2013,484629
SAU,2014,116310
SAU,2015,11188
SAU,2016,4476
SAU,2017,8169
SAU,2018,15643
SAU,2019,15392
SAU,2020,26174
SAU,2021,49272
SAU,2022,48874
SAU,2023,57023
SAU,2024,66859
SAU,2025,5421
SDN,1960,1619
SDN,1961,2709
SDN,1962,1825
SDN,1963,1304
SDN,1964,2458
SDN,1965,2314
SDN,1966,197
SDN,1967,3706
SDN,1968,1157
SDN,1969,323
SDN,1970,227
SDN,1971,134
SDN,1972,1174
SDN,1973,51
SDN,1974,341
SDN,1975,473
SDN,1976,221
SDN,1977,1929
SDN,1978,563
SDN,1979,837
SDN,1980,1358
SDN,1981,1037
SDN,1982,1663
SDN,1983,2896
SDN,1984,1043
SDN,1985,181
SDN,1986,425
SDN,1987,3957
SDN,1988,312
SDN,1989,344
SDN,1990,101
SDN,1991,590
SDN,1992,120
SDN,1993,129
SDN,1994,106
SDN,1995,72
SDN,1996,119
SDN,1997,134
SDN,1998,87
SDN,1999,1162
SDN,2000,1119
SDN,2001,702
SDN,2002,219
SDN,2003,1213
SDN,2004,239
SDN,2005,480
SDN,2006,540
SDN,2007,674
SDN,2008,1032
SDN,2009,2110
SDN,2010,5690
SDN,2011,1967
SDN,2012,2786
SDN,2013,3139
SDN,2014,2093
SDN,2015,2826
SDN,2016,5733
SDN,2017,7566
SDN,2018,6292
SDN,2019,4358
SDN,2020,5303
SDN,2021,6917
SDN,2022,2720
SDN,2023,1128
SDN,2024,518
SDN,2025,110
SEN,1960,1234
SEN,1961,4450
SEN,1962,659
SEN,1963,6794
SEN,1964,4436
SEN,1965,1844
SEN,1966,5783
SEN,1967,2144
SEN,1968,1489
SEN,1969,904
SEN,1970,5631
SEN,1971,5804
SEN,1972,745
SEN,1973,1512
SEN,1974,4276
SEN,1975,8817
SEN,1976,4923
SEN,1977,5860
SEN,1978,4404
SEN,1979,6116
SEN,1980,5369
SEN,1981,5488
SEN,1982,2961
SEN,1983,2887
SEN,1984,2926
SEN,1985,2810
SEN,1986,3528
SEN,1987,2890
SEN,1988,1740
SEN,1989,4874
SEN,1990,1856
SEN,1991,2440
SEN,1992,3999
SEN,1993,4536
SEN,1994,4311
SEN,1995,5367
SEN,1996,3163
SEN,1997,1141
SEN,1998,1120
SEN,1999,493
SEN,2000,828
SEN,2001,4396
SEN,2002,5801
SEN,2003,2241
SEN,2004,4006
SEN,2005,8047
SEN,2006,10607
SEN,2007,6019
SEN,2008,6013
SEN,2009,13982
SEN,2010,11398
SEN,2011,8597
SEN,2012,11862
SEN,2013,13842
SEN,2014,20000
SEN,2015,21339
SEN,2016,42647
SEN,2017,40147
SEN,2018,58269
SEN,2019,51849
SEN,2020,50902
SEN,2021,13767
SEN,2022,46571
SEN,2023,105364
SEN,2024,86846
SEN,2025,11693
SGP,1960,330
SGP,1961,650
SGP,1962,411
SGP,1963,559
SGP,1964,273
SGP,1965,656
SGP,1966,1069
SGP,1967,592
SGP,1968,389
SGP,1969,255
SGP,1970,503
SGP,1971,517
SGP,1972,446
SGP,1973,333
SGP,1974,303
SGP,1975,1229
SGP,1976,397
SGP,1977,446
SGP,1978,266
SGP,1979,470
SGP,1980,883
SGP,1981,1046
SGP,1982,903
SGP,1983,650
SGP,1984,793
SGP,1985,223
SGP,1986,502
SGP,1987,1598
SGP,1988,2006
SGP,1989,2276
SGP,1990,2412
SGP,1991,1711
SGP,1992,3486
SGP,1993,2397
SGP,1994,3577
SGP,1995,2680
SGP,1996,1957
SGP,1997,2495
SGP,1998,2345
SGP,1999,1600
SGP,2000,3952
SGP,2001,3283
SGP,2002,4047
SGP,2003,4464
SGP,2004,4191
SGP,2005,7656
SGP,2006,7131
SGP,2007,9116
SGP,2008,11284
SGP,2009,12707
SGP,2010,13685
SGP,2011,11615
SGP,2012,14764
SGP,2013,13075
SGP,2014,22084
SGP,2015,28301
SGP,2016,54329
SGP,2017,83191
SGP,2018,132362
SGP,2019,153920
SGP,2020,210144
SGP,2021,260848
SGP,2022,265535
SGP,2023,286224
SGP,2024,328460
SGP,2025,99164
SLB,1960,599
SLB,1961,203
SLB,1962,1981
SLB,1963,4061
SLB,1964,5460
SLB,1965,16024
SLB,1966,4251
SLB,1967,1373
SLB,1968,13161
SLB,1969,7279
SLB,1970,1176
SLB,1971,3717
SLB,1972,1490
SLB,1973,2785
SLB,1974,534
SLB,1975,824
SLB,1976,540
SLB,1977,974
SLB,1978,1558
SLB,1979,641
SLB,1980,862
SLB,1981,395
SLB,1982,235
SLB,1983,731
SLB,1984,1285
SLB,1985,480
SLB,1986,1462
SLB,1987,2564
SLB,1988,587
SLB,1989,802
SLB,1990,4230
SLB,1991,3412
SLB,1992,603
SLB,1993,593
SLB,1994,613
SLB,1995,1088
SLB,1996,894
SLB,1997,1800
SLB,1998,8279
SLB,1999,804
SLB,2000,410
SLB,2001,4332
SLB,2002,326
SLB,2003,437
SLB,2004,9440
SLB,2005,835
SLB,2006,12732
SLB,2007,5524
SLB,2008,1659
SLB,2009,1397
SLB,2010,1434
SLB,2011,1142
SLB,2012,4847
SLB,2013,10429
SLB,2014,8270
SLB,2015,31986
SLB,2016,5702
SLB,2017,6099
SLB,2018,9414
SLB,2019,9008
SLB,2020,124
SLB,2021,13
SLB,2022,1023
SLB,2023,7721
SLB,2024,8636
SLB,2025,736
SLE,1960,218
SLE,1961,139
SLE,1962,324
SLE,1963,15336
SLE,1964,11929
SLE,1965,5467
SLE,1966,3315
SLE,1967,1340
SLE,1968,473
SLE,1969,560
SLE,1970,234
SLE,1971,635
SLE,1972,133
SLE,1973,610
SLE,1974,124
SLE,1975,364
SLE,1976,229
SLE,1977,1600
SLE,1978,774
SLE,1979,1102
SLE,1980,800
SLE,1981,560
SLE,1982,470
SLE,1983,326
SLE,1984,1228
SLE,1985,755
SLE,1986,159
SLE,1987,83
SLE,1988,710
SLE,1989,380
SLE,1990,311
SLE,1991,199
SLE,1992,133
SLE,1993,658
SLE,1994,16
SLE,1995,21
SLE,1996,47
SLE,1997,13
SLE,1998,6
SLE,1999,24
SLE,2000,100
SLE,2001,51
SLE,2002,134
SLE,2003,155
SLE,2004,466
SLE,2005,755
SLE,2006,1059
SLE,2007,207
SLE,2008,4280
SLE,2009,6623
SLE,2010,1761
SLE,2011,889
SLE,2012,952
SLE,2013,1354
SLE,2014,1277
SLE,2015,2262
SLE,2016,6089
SLE,2017,1631
SLE,2018,1677
SLE,2019,2478
SLE,2020,1392
SLE,2021,1183
SLE,2022,4748
SLE,2023,5945
SLE,2024,3696
SLE,2025,662
SLV,1960,3360
SLV,1961,523
SLV,1962,468
SLV,1963,720
SLV,1964,556
SLV,1965,265
SLV,1966,1139
SLV,1967,853
SLV,1968,1307
SLV,1969,483
SLV,1970,598
SLV,1971,1345
SLV,1972,830
SLV,1973,1207
SLV,1974,425
SLV,1975,631
SLV,1976,1381
SLV,1977,1873
SLV,1978,2157
SLV,1979,2418
SLV,1980,305
SLV,1981,117
SLV,1982,475
SLV,1983,37
SLV,1984,644
SLV,1985,352
SLV,1986,559
SLV,1987,1311
SLV,1988,1540
SLV,1989,2376
SLV,1990,2125
SLV,1991,3615
SLV,1992,5591
SLV,1993,7870
SLV,1994,8764
SLV,1995,5732
SLV,1996,3946
SLV,1997,5887
SLV,1998,11260
SLV,1999,6859
SLV,2000,11857
SLV,2001,8009
SLV,2002,7970
SLV,2003,4490
SLV,2004,9052
SLV,2005,5292
SLV,2006,8172
SLV,2007,11738
SLV,2008,8282
SLV,2009,9435
SLV,2010,11118
SLV,2011,9647
SLV,2012,18977
SLV,2013,27484
SLV,2014,42938
SLV,2015,40791
SLV,2016,66534
SLV,2017,67920
SLV,2018,91789
SLV,2019,107540
SLV,2020,90965
SLV,2021,178564
SLV,2022,151036
SLV,2023,160748
SLV,2024,170907
SLV,2025,6771
SOM,1960,303
SOM,1961,1421
SOM,1962,526
SOM,1963,567
SOM,1964,2175
SOM,1965,160
SOM,1966,74
SOM,1967,46
SOM,1968,170
SOM,1969,95
SOM,1970,554
SOM,1971,675
SOM,1972,3232
SOM,1973,1820
SOM,1974,120
SOM,1975,554
SOM,1976,209
SOM,1977,779
SOM,1978,707
SOM,1979,2284
SOM,1980,720
SOM,1981,1145
SOM,1982,677
SOM,1983,2413
SOM,1984,873
SOM,1985,1594
SOM,1986,2779
SOM,1987,4008
SOM,1988,2988
SOM,1989,1867
SOM,1990,1270
SOM,1991,300
SOM,1992,926
SOM,1993,515
SOM,1994,130
SOM,1995,1771
SOM,1996,238
SOM,1997,141
SOM,1998,24
SOM,1999,44
SOM,2000,472
SOM,2001,531
SOM,2002,886
SOM,2003,199
SOM,2004,31
SOM,2005,91
SOM,2006,582
SOM,2007,47
SOM,2008,34
SOM,2009,203
SOM,2010,716
SOM,2011,827
SOM,2012,837
SOM,2013,79
SOM,2014,266
SOM,2015,648
SOM,2016,399
SOM,2017,330
SOM,2018,300
SOM,2019,630
SOM,2020,311
SOM,2021,5513
SOM,2022,791
SOM,2023,998
SOM,2024,2087
SOM,2025,490
SRB,1960,129
SRB,1961,160
SRB,1962,167
SRB,1963,431
SRB,1964,524
SRB,1965,395
SRB,1966,315
SRB,1967,290
SRB,1968,332
SRB,1969,382
SRB,1970,419
SRB,1971,541
SRB,1972,210
SRB,1973,341
SRB,1974,1421
SRB,1975,654
SRB,1976,318
SRB,1977,393
SRB,1978,299
SRB,1979,2526
SRB,1980,549
SRB,1981,3365
SRB,1982,376
SRB,1983,1116
SRB,1984,908
SRB,1985,762
SRB,1986,1688
SRB,1987,5905
SRB,1988,856
SRB,1989,636
SRB,1990,437
SRB,1991,553
SRB,1992,1016
SRB,1993,1255
SRB,1994,1755
SRB,1995,3100
SRB,1996,2852
SRB,1997,2758
SRB,1998,2259
SRB,1999,1508
SRB,2000,1755
SRB,2001,1275
SRB,2002,2609
SRB,2003,3520
SRB,2004,3527
SRB,2005,5877
SRB,2006,11735
SRB,2007,13186
SRB,2008,11953
SRB,2009,13935
SRB,2010,14030
SRB,2011,19741
SRB,2012,19923
SRB,2013,29086
SRB,2014,51474
SRB,2015,87355
SRB,2016,104108
SRB,2017,100969
SRB,2018,128002
SRB,2019,103349
SRB,2020,117794
SRB,2021,137552
SRB,2022,153893
SRB,2023,170175
SRB,2024,193435
SRB,2025,42230
SSD,1960,183
SSD,1961,132
SSD,1962,35
SSD,1963,2171
SSD,1964,6
SSD,1965,2
SSD,1966,1
SSD,1968,5
SSD,1969,16
SSD,1970,1
SSD,1971,116
SSD,1972,2
SSD,1973,1
SSD,1974,5
SSD,1975,1
SSD,1976,6
SSD,1977,86
SSD,1978,30
SSD,1979,131
SSD,1980,1250
SSD,1981,231
SSD,1982,550
SSD,1983,129
SSD,1984,209
SSD,1985,2
SSD,1986,4
SSD,1987,9
SSD,1988,1
SSD,1989,2
SSD,1990,6
SSD,1992,4
SSD,1993,2
SSD,1994,2
SSD,1995,1
SSD,1997,12
SSD,1998,110
SSD,1999,55
SSD,2000,42
SSD,2001,45
SSD,2003,79
SSD,2004,18
SSD,2005,177
SSD,2006,5
SSD,2007,28
SSD,2008,356
SSD,2009,229
SSD,2010,127
SSD,2011,723
SSD,2012,503
SSD,2013,905
SSD,2014,216
SSD,2015,1496
SSD,2016,423
SSD,2017,92
SSD,2018,115
SSD,2019,2442
SSD,2020,3008
SSD,2021,3722
SSD,2022,3867
SSD,2023,692
SSD,2024,1655
SSD,2025,388
STP,1960,9
STP,1961,12
STP,1962,3
STP,1963,33
STP,1964,10
STP,1965,415
STP,1966,29
STP,1967,37
STP,1968,220
STP,1969,28
STP,1970,381
STP,1971,346
STP,1972,1065
STP,1973,352
STP,1974,11
STP,1975,10
STP,1976,5
STP,1977,2
STP,1978,418
STP,1979,58
STP,1980,1774
STP,1981,73
STP,1982,30
STP,1983,50
STP,1984,1488
STP,1985,11
STP,1986,175
STP,1987,3
STP,1988,1492
STP,1989,545
STP,1990,442
STP,1991,974
STP,1992,903
STP,1993,756
STP,1994,252
STP,1995,778
STP,1996,658
STP,1997,657
STP,1998,1085
STP,1999,406
STP,2000,33
STP,2001,2580
STP,2002,2193
STP,2003,841
STP,2004,552
STP,2005,2919
STP,2006,1388
STP,2007,617
STP,2008,1332
STP,2009,589
STP,2010,1209
STP,2011,549
STP,2012,1763
STP,2013,1666
STP,2014,1341
STP,2015,2664
STP,2016,6118
STP,2017,4837
STP,2018,5003
STP,2019,7471
STP,2020,8715
STP,2021,12008
STP,2022,67054
STP,2023,10893
STP,2024,6102
STP,2025,1128
SUR,1960,2494
SUR,1961,5314
SUR,1962,3881
SUR,1963,15566
SUR,1964,4233
SUR,1965,5963
SUR,1966,8078
SUR,1967,7339
SUR,1968,5053
SUR,1969,5037
SUR,1970,2647
SUR,1971,4891
SUR,1972,3425
SUR,1973,1443
SUR,1974,2010
SUR,1975,4860
SUR,1976,2955
SUR,1977,1483
SUR,1978,2432
SUR,1979,3295
SUR,1980,4996
SUR,1981,4109
SUR,1982,1181
SUR,1983,486
SUR,1984,575
SUR,1985,881
SUR,1986,395
SUR,1987,93
SUR,1988,267
SUR,1989,390
SUR,1990,234
SUR,1991,312
SUR,1992,150
SUR,1993,2506
SUR,1994,1158
SUR,1995,2088
SUR,1996,1719
SUR,1997,3545
SUR,1998,7448
SUR,1999,12820
SUR,2000,785
SUR,2001,3196
SUR,2002,3147
SUR,2003,15729
SUR,2004,7979
SUR,2005,7559
SUR,2006,13050
SUR,2007,9215
SUR,2008,9317
SUR,2009,6359
SUR,2010,12086
SUR,2011,11995
SUR,2012,12248
SUR,2013,10229
SUR,2014,11123
SUR,2015,10499
SUR,2016,21245
SUR,2017,112045
SUR,2018,21482
SUR,2019,23066
SUR,2020,25299
SUR,2021,30813
SUR,2022,33371
SUR,2023,51416
SUR,2024,58919
SUR,2025,19698
SVK,1960,9510
SVK,1961,10365
SVK,1962,14387
SVK,1963,12782
SVK,1964,22280
SVK,1965,19895
SVK,1966,14234
SVK,1967,20916
SVK,1968,21947
SVK,1969,18748
SVK,1970,24248
SVK,1971,20996
SVK,1972,15328
SVK,1973,25672
SVK,1974,12096
SVK,1975,13874
SVK,1976,40235
SVK,1977,22646
SVK,1978,13867
SVK,1979,18533
SVK,1980,20284
SVK,1981,13003
SVK,1982,12571
SVK,1983,13461
SVK,1984,20592
SVK,1985,18861
SVK,1986,17769
SVK,1987,19798
SVK,1988,13958
SVK,1989,14553
SVK,1990,25937
SVK,1991,34786
SVK,1992,17927
SVK,1993,22511
SVK,1994,41276
SVK,1995,19455
SVK,1996,29006
SVK,1997,44803
SVK,1998,51780
SVK,1999,196668
SVK,2000,164971
SVK,2001,198847
SVK,2002,189756
SVK,2003,165935
SVK,2004,127506
SVK,2005,113261
SVK,2006,26789
SVK,2007,22568
SVK,2008,24324
SVK,2009,13112
SVK,2010,23884
SVK,2011,23941
SVK,2012,18883
SVK,2013,109774
SVK,2014,141554
SVK,2015,172184
SVK,2016,24514
SVK,2017,40555
SVK,2018,51981
SVK,2019,91400
SVK,2020,126810
SVK,2021,249884
SVK,2022,342916
SVK,2023,413280
SVK,2024,240722
SVK,2025,69182
SVN,1960,979
SVN,1961,936
SVN,1962,1041
SVN,1963,1736
SVN,1964,1309
SVN,1965,1358
SVN,1966,1480
SVN,1967,3513
SVN,1968,2326
SVN,1969,2831
SVN,1970,1819
SVN,1971,2046
SVN,1972,5324
SVN,1973,2726
SVN,1974,5138
SVN,1975,2405
SVN,1976,4311
SVN,1977,4964
SVN,1978,5633
SVN,1979,10280
SVN,1980,5366
SVN,1981,6238
SVN,1982,8268
SVN,1983,5427
SVN,1984,5114
SVN,1985,5455
SVN,1986,3885
SVN,1987,1808
SVN,1988,2357
SVN,1989,2943
SVN,1990,3669
SVN,1991,2550
SVN,1992,4780
SVN,1993,7825
SVN,1994,7030
SVN,1995,8327
SVN,1996,7873
SVN,1997,10116
SVN,1998,9167
SVN,1999,11198
SVN,2000,9565
SVN,2001,13576
SVN,2002,13325
SVN,2003,9111
SVN,2004,18150
SVN,2005,14794
SVN,2006,19268
SVN,2007,8233
SVN,2008,3216
SVN,2009,2813
SVN,2010,5205
SVN,2011,6550
SVN,2012,9657
SVN,2013,15707
SVN,2014,13983
SVN,2015,18451
SVN,2016,20535
SVN,2017,30172
SVN,2018,51627
SVN,2019,58850
SVN,2020,66237
SVN,2021,86515
SVN,2022,100972
SVN,2023,105200
SVN,2024,121751
SVN,2025,62109
SWE,1960,79491
SWE,1961,92124
SWE,1962,93805
SWE,1963,113138
SWE,1964,122285
SWE,1965,129644
SWE,1966,141989
SWE,1967,131146
SWE,1968,137565
SWE,1969,145061
SWE,1970,178028
SWE,1971,201094
SWE,1972,248436
SWE,1973,248728
SWE,1974,267630
SWE,1975,311664
SWE,1976,372697
SWE,1977,368775
SWE,1978,382448
SWE,1979,352449
SWE,1980,419377
SWE,1981,465190
SWE,1982,498970
SWE,1983,492879
SWE,1984,633320
SWE,1985,658595
SWE,1986,701861
SWE,1987,686436
SWE,1988,799221
SWE,1989,852145
SWE,1990,1007800
SWE,1991,880454
SWE,1992,960398
SWE,1993,1355433
SWE,1994,1313626
SWE,1995,1599020
SWE,1996,1638387
SWE,1997,1587633
SWE,1998,1605103
SWE,1999,1644242
SWE,2000,1845074
SWE,2001,1975409
SWE,2002,2174699
SWE,2003,2650925
SWE,2004,3017443
SWE,2005,3193961
SWE,2006,3728978
SWE,2007,4169559
SWE,2008,4625921
SWE,2009,4698122
SWE,2010,4749115
SWE,2011,4956173
SWE,2012,5113157
SWE,2013,5069019
SWE,2014,5590768
SWE,2015,5291746
SWE,2016,5940352
SWE,2017,5753844
SWE,2018,5747574
SWE,2019,9294939
SWE,2020,7387644
SWE,2021,7595885
SWE,2022,7818829
SWE,2023,7889594
SWE,2024,8188387
SWE,2025,7594521
SWZ,1960,1611
SWZ,1961,2226
SWZ,1962,1251
SWZ,1963,826
SWZ,1964,831
SWZ,1965,671
SWZ,1966,391
SWZ,1967,346
SWZ,1968,59
SWZ,1969,1211
SWZ,1970,302
SWZ,1971,180
SWZ,1972,312
SWZ,1973,162
SWZ,1974,153
SWZ,1975,233
SWZ,1976,898
SWZ,1977,2491
SWZ,1978,922
SWZ,1979,780
SWZ,1980,618
SWZ,1981,309
SWZ,1982,143
SWZ,1983,453
SWZ,1984,354
SWZ,1985,6234
SWZ,1986,12049
SWZ,1987,17824
SWZ,1988,24053
SWZ,1989,23311
SWZ,1990,31395
SWZ,1991,26113
SWZ,1992,1500
SWZ,1993,1315
SWZ,1994,1238
SWZ,1995,218
SWZ,1996,287
SWZ,1997,272
SWZ,1998,250
SWZ,1999,713
SWZ,2000,503
SWZ,2001,267
SWZ,2002,2580
SWZ,2003,754
SWZ,2004,167
SWZ,2005,1233
SWZ,2006,766
SWZ,2007,2140
SWZ,2008,9051
SWZ,2009,11904
SWZ,2010,15802
SWZ,2011,13940
SWZ,2012,9403
SWZ,2013,5654
SWZ,2014,6585
SWZ,2015,7522
SWZ,2016,9265
SWZ,2017,12699
SWZ,2018,14876
SWZ,2019,19416
SWZ,2020,26075
SWZ,2021,15283
SWZ,2022,23580
SWZ,2023,24155
SWZ,2024,27545
SWZ,2025,16128
SYC,1960,148
SYC,1961,1878
SYC,1962,1150
SYC,1963,110
SYC,1964,7968
SYC,1965,219
SYC,1966,2916
SYC,1967,3662
SYC,1968,6379
SYC,1969,298
SYC,1970,2367
SYC,1971,549
SYC,1972,7001
SYC,1973,2217
SYC,1974,1372
SYC,1975,744
SYC,1976,2081
SYC,1977,2280
SYC,1978,1310
SYC,1979,1319
SYC,1980,1379
SYC,1981,1388
SYC,1982,1362
SYC,1983,4382
SYC,1984,2090
SYC,1985,1894
SYC,1986,1310
SYC,1987,8378
SYC,1988,611
SYC,1989,1642
SYC,1990,1256
SYC,1991,1289
SYC,1992,5015
SYC,1993,3490
SYC,1994,816
SYC,1995,710
SYC,1996,4122
SYC,1997,752
SYC,1998,180
SYC,1999,676
SYC,2000,1440
SYC,2001,641
SYC,2002,1333
SYC,2003,1118
SYC,2004,1217
SYC,2005,4422
SYC,2006,2181
SYC,2007,4723
SYC,2008,7979
SYC,2009,3726
SYC,2010,12447
SYC,2011,9873
SYC,2012,9338
SYC,2013,4325
SYC,2014,3475
SYC,2015,3022
SYC,2016,4008
SYC,2017,4921
SYC,2018,6521
SYC,2019,13935
SYC,2020,15558
SYC,2021,8092
SYC,2022,7468
SYC,2023,188251
SYC,2024,18028
SYC,2025,5506
SYR,1960,30
SYR,1961,139
SYR,1962,31
SYR,1963,222
SYR,1964,187
SYR,1965,249
SYR,1966,386
SYR,1967,43
SYR,1968,36
SYR,1969,19
SYR,1970,32
SYR,1971,82
SYR,1972,158
SYR,1973,47
SYR,1974,79
SYR,1975,59
SYR,1976,86
SYR,1977,670
SYR,1978,570
SYR,1979,901
SYR,1980,2359
SYR,1981,155
SYR,1982,382
SYR,1983,739
SYR,1984,2466
SYR,1985,1621
SYR,1986,3871
SYR,1987,836
SYR,1988,1293
SYR,1989,622
SYR,1990,179
SYR,1991,156
SYR,1992,380
SYR,1993,381
SYR,1994,443
SYR,1995,416
SYR,1996,593
SYR,1997,509
SYR,1998,512
SYR,1999,1355
SYR,2000,227
SYR,2001,403
SYR,2002,678
SYR,2003,588
SYR,2004,1341
SYR,2005,88
SYR,2006,1923
SYR,2007,1508
SYR,2008,1877
SYR,2009,1090
SYR,2010,2136
SYR,2011,144
SYR,2012,142
SYR,2013,244
SYR,2014,270
SYR,2015,248
SYR,2016,377
SYR,2017,442
SYR,2018,500
SYR,2019,6543
SYR,2020,1759
SYR,2021,1679
SYR,2022,2319
SYR,2023,3816
SYR,2024,1743
SYR,2025,943
TCD,1960,1127
TCD,1961,802
TCD,1962,679
TCD,1963,208
TCD,1964,2200
TCD,1965,1443
TCD,1966,2242
TCD,1967,1380
TCD,1968,2777
TCD,1969,489
TCD,1970,3083
TCD,1971,2635
TCD,1972,455
TCD,1973,2637
TCD,1974,4686
TCD,1975,1919
TCD,1976,237
TCD,1977,445
TCD,1978,334
TCD,1979,22
TCD,1980,4
TCD,1981,7
TCD,1982,5
TCD,1983,12
TCD,1984,1966
TCD,1985,602
TCD,1986,21
TCD,1987,587
TCD,1988,177
TCD,1989,452
TCD,1990,705
TCD,1991,168
TCD,1992,75
TCD,1993,32
TCD,1994,15
TCD,1995,452
TCD,1996,1097
TCD,1997,501
TCD,1998,15
TCD,1999,20
TCD,2000,892
TCD,2001,162
TCD,2002,24
TCD,2003,277
TCD,2004,32
TCD,2005,2375
TCD,2006,166
TCD,2007,91
TCD,2008,97
TCD,2009,510
TCD,2010,3067
TCD,2011,372
TCD,2012,468
TCD,2013,526
TCD,2014,1597
TCD,2015,1418
TCD,2016,999
TCD,2017,589
TCD,2018,934
TCD,2019,2412
TCD,2020,3530
TCD,2021,3777
TCD,2022,3092
TCD,2023,2601
TCD,2024,8175
TCD,2025,607
TGO,1960,79
TGO,1961,2186
TGO,1962,11
TGO,1963,3222
TGO,1964,1490
TGO,1965,94
TGO,1966,290
TGO,1967,2479
TGO,1968,2662
TGO,1969,2879
TGO,1970,120
TGO,1971,2213
TGO,1972,1078
TGO,1973,1562
TGO,1974,872
TGO,1975,484
TGO,1976,1155
TGO,1977,3161
TGO,1978,3376
TGO,1979,615
TGO,1980,867
TGO,1981,535
TGO,1982,2447
TGO,1983,2873
TGO,1984,4171
TGO,1985,2141
TGO,1986,2720
TGO,1987,4384
TGO,1988,1784
TGO,1989,1399
TGO,1990,1536
TGO,1991,484
TGO,1992,323
TGO,1993,727
TGO,1994,1949
TGO,1995,408
TGO,1996,655
TGO,1997,524
TGO,1998,22
TGO,1999,68
TGO,2000,100
TGO,2001,567
TGO,2002,182
TGO,2003,332
TGO,2004,730
TGO,2005,1729
TGO,2006,919
